title,year,genres,budget,box_office,vote_count,runtime,production_companies,release_month,poster_url,original_language,roi,success_label,imdb_rating,profit
Dil Tera Aashiq,1993,"Action, Crime, Comedy",0,0,6,145,Dashaka Films,10,https://image.tmdb.org/t/p/w500/iTk4hNCV4L7MvJ7a4riAoZhElaP.jpg,hi,0.0,Flop,5.845098040014257,0
Rudaali,1993,Drama,0,0,9,128,National Film Development Corporation of India,1,https://image.tmdb.org/t/p/w500/pXYf3GwYVU3xJlv1reKYq13QeEg.jpg,hi,0.0,Flop,6.0,0
Krishan Avtaar,1993,Action,0,0,1,180,,6,https://image.tmdb.org/t/p/w500/z4EhJOYIhGHNkdIrWpkvSRqwKu8.jpg,hi,0.0,Flop,5.301029995663981,0
Pehchaan,1993,"Action, Crime, Drama",0,0,7,136,,10,https://image.tmdb.org/t/p/w500/nS3ojNLkZerV1WAJhh6BUpqAmpo.jpg,hi,0.0,Flop,5.903089986991944,0
Shatranj,1993,"Action, Comedy, Drama, Romance",0,0,1,140,Abhishek Films,12,https://image.tmdb.org/t/p/w500/ayrgrUA4116b5pkRGyhfeKAevVR.jpg,hi,0.0,Flop,5.301029995663981,0
Bedardi,1993,Unknown,0,0,2,100,Lama Productions,11,https://image.tmdb.org/t/p/w500/aUpU1X4yYpqjzEefl4QSLluAjXC.jpg,hi,0.0,Flop,5.477121254719663,0
Gunaah,1993,"Action, Thriller",0,0,2,117,,10,https://image.tmdb.org/t/p/w500/17QHtQAmsZoKGVsD9wC58JoyNjt.jpg,hi,0.0,Flop,5.477121254719663,0
Teri Payal Mere Geet,1993,Romance,0,0,0,0,,12,https://image.tmdb.org/t/p/w500/hdCAvYzQ1aQBqRimBBJSEB6oPsw.jpg,hi,0.0,Flop,5.0,0
Bhagyawan,1993,"Action, Drama, Comedy",0,0,0,136,,12,https://image.tmdb.org/t/p/w500/xrsZyiNDjm2hL2RLCsdvndlMJmx.jpg,hi,0.0,Flop,5.0,0
Antim Nyay,1993,"Action, Crime, Drama",0,0,1,138,,7,https://image.tmdb.org/t/p/w500/tJiFLFbk5K6yCKwb3xlURShibEp.jpg,hi,0.0,Flop,5.301029995663981,0
Hum Hain Kamaal Ke,1993,Unknown,0,0,2,0,,9,https://image.tmdb.org/t/p/w500/yvc7UM7dvVWkYXQI9oOJHOtGLsx.jpg,hi,0.0,Flop,5.477121254719663,0
Shabnam,1993,Romance,0,0,0,134,,1,https://image.tmdb.org/t/p/w500/rlULIppPCVTyi3jTaFz3toWaykm.jpg,hi,0.0,Flop,5.0,0
Dalaal,1993,"Action, Drama",0,0,3,161,,1,https://image.tmdb.org/t/p/w500/6jrrGgSoGQeowMlyHYpDanBdBuF.jpg,hi,0.0,Flop,5.6020599913279625,0
15th August,1993,Drama,0,0,3,168,,9,https://image.tmdb.org/t/p/w500/A3AND4ZTZ4H2i6l8MizuzKMqx0W.jpg,hi,0.0,Flop,5.6020599913279625,0
The Melody of Love,1993,"Drama, Music",0,0,2,136,"Navketan, Sunico Productions",9,https://image.tmdb.org/t/p/w500/mYP7EqZ4cYFuTCzusVkb7waVCXX.jpg,hi,0.0,Flop,5.477121254719663,0
Zakhmi Rooh,1993,Horror,0,0,1,125,,1,https://image.tmdb.org/t/p/w500/hG8KguqbAnk244zzOpGL5K38p6w.jpg,hi,0.0,Flop,5.301029995663981,0
Shaktiman,1993,"Action, Crime, Drama",0,0,2,155,,7,https://image.tmdb.org/t/p/w500/whL3PEHrO3fOOJPaiO1D20KTiCn.jpg,hi,0.0,Flop,5.477121254719663,0
Ek Thi Maria,1993,Unknown,0,0,0,43,,1,,hi,0.0,Flop,5.0,0
Badi Bahen,1993,Unknown,0,0,0,130,,7,https://image.tmdb.org/t/p/w500/oNDfyR4IY9XkyWddbvfcfS7TCAp.jpg,hi,0.0,Flop,5.0,0
Santaan,1993,"Drama, Family",0,0,0,162,Suresh Productions,11,https://image.tmdb.org/t/p/w500/pdHFCFltPkNQuUkA7tSyB5QENER.jpg,hi,0.0,Flop,5.0,0
Prateeksha,1993,Action,0,0,0,0,,5,https://image.tmdb.org/t/p/w500/nWm6qh4DD1p3A0PfgAM1p1ra4UB.jpg,hi,0.0,Flop,5.0,0
Police Wala,1993,Unknown,0,0,0,0,,8,,hi,0.0,Flop,5.0,0
Aadmi,1993,"Action, Crime, Drama",0,0,3,153,,9,https://image.tmdb.org/t/p/w500/cDymZbTMNDu99oLKkUEicUs6T2E.jpg,hi,0.0,Flop,5.6020599913279625,0
Meherbaan,1993,"Drama, Action, Romance, Family",0,0,2,0,Tina Films International ]IN],1,https://image.tmdb.org/t/p/w500/tzAKjWOzdOmfFpWmwPpiaZEnh9x.jpg,hi,0.0,Flop,5.477121254719663,0
Dhartiputra,1993,"Action, Drama",0,0,1,173,,8,https://image.tmdb.org/t/p/w500/leYoaf8kX98SmdfijS9rbSu8sDb.jpg,hi,0.0,Flop,5.301029995663981,0
Papeeha,1993,Romance,0,0,0,150,,1,,hi,0.0,Flop,5.0,0
Sunday,1993,Comedy,0,0,1,58,Children's Film Society of India,8,https://image.tmdb.org/t/p/w500/lvOAXDZbMcZcXZDNEAk9Ejbm5LN.jpg,hi,0.0,Flop,5.301029995663981,0
Sadhna,1993,Drama,0,0,0,142,,9,https://image.tmdb.org/t/p/w500/t3gi1GY4RNXhvC9nNSNQXs5uP8r.jpg,hi,0.0,Flop,5.0,0
Game,1993,"Action, Crime, Drama",0,0,0,131,,2,,hi,0.0,Flop,5.0,0
Aaj Kie Aurat,1993,"Action, Drama",0,0,2,152,A.B.C. Films International,3,https://image.tmdb.org/t/p/w500/g1D1W2wBxGrbziqPqLPqk6HHsss.jpg,hi,0.0,Flop,5.477121254719663,0
Aasoo Bane Angaarey,1993,Action,0,0,2,151,Paramount Pictures,12,https://image.tmdb.org/t/p/w500/p5LWKfcCGUGb7siwKdWn9dB7r4Q.jpg,hi,0.0,Flop,5.477121254719663,0
I Live in Behrampada,1993,Documentary,0,0,0,46,,1,https://image.tmdb.org/t/p/w500/8hIZhMh3IjSpw2UjD1PKFhSenYX.jpg,hi,0.0,Flop,5.0,0
Balmaa,1993,Romance,0,0,0,0,,12,https://image.tmdb.org/t/p/w500/wRlAeTJRVykQlGTBtBBwy22yddc.jpg,hi,0.0,Flop,5.0,0
Kisses on a Train,1993,Romance,0,0,0,30,Channel 4 Television,1,,hi,0.0,Flop,5.0,0
Bomb Blast,1993,Unknown,0,0,0,153,,5,https://image.tmdb.org/t/p/w500/vuseSTz0t0U5mtbMn556sMPEb7k.jpg,hi,0.0,Flop,5.0,0
Shaitani Badla,1993,Horror,0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Moksha,1993,Documentary,0,0,0,80,,1,https://image.tmdb.org/t/p/w500/mRd7lRkK49SafoucODqDr8WIKPP.jpg,hi,0.0,Flop,5.0,0
Jeevan Ki Shatranj,1993,Unknown,0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Pratimurti,1993,Unknown,0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Pyar Pyar,1993,"Action, Drama, Romance",0,0,0,0,,1,https://image.tmdb.org/t/p/w500/r3DIRhrycN1s108H98I6jLkidJT.jpg,hi,0.0,Flop,5.0,0
Batein,1993,Unknown,0,0,0,8,,1,https://image.tmdb.org/t/p/w500/wAYtjtldhQEIu8WKhbNXsU18wBN.jpg,hi,0.0,Flop,5.0,0
Colours of Absence,1993,Documentary,0,0,0,30,,6,https://image.tmdb.org/t/p/w500/xBVtezQwTUGygGdt5i5bSV4NrNJ.jpg,hi,0.0,Flop,5.0,0
Baarish,1993,Unknown,0,0,0,0,,1,,hi,0.0,Flop,5.0,0
Junglee Bahar,1993,Unknown,0,0,0,121,Sharada Film International,6,https://image.tmdb.org/t/p/w500/xyrbIkCW8EinyXdMi0nI1fnQzMz.jpg,hi,0.0,Flop,5.0,0
Kohra,1993,Unknown,0,0,0,151,,1,https://image.tmdb.org/t/p/w500/dt8qjNZFaPBWqo2atKRma1OKx9n.jpg,hi,0.0,Flop,5.0,0
Aatish,1994,"Action, Crime",0,0,10,143,,6,https://image.tmdb.org/t/p/w500/9OnAjSA79teckEFvPBLcigoccxN.jpg,hi,0.0,Flop,6.041392685158225,0
Zaalim,1994,Unknown,0,0,3,150,,12,https://image.tmdb.org/t/p/w500/ibOKfXur8wUJDuu6JE5jLZ6hYJ4.jpg,hi,0.0,Flop,5.6020599913279625,0
Dilwale,1994,"Action, Drama, Romance",0,0,14,180,Baweja Studios,1,https://image.tmdb.org/t/p/w500/oQJfbkVuRsP8RdUVRzYOzYByd4B.jpg,hi,0.0,Flop,6.176091259055681,0
Yeh Dillagi,1994,"Comedy, Drama, Romance",0,0,11,155,Yash Raj Films,5,https://image.tmdb.org/t/p/w500/7DelNAcFTGzYVqNRk28psaCytqj.jpg,hi,0.0,Flop,6.079181246047625,0
Vijaypath,1994,"Action, Drama, Romance",0,0,8,163,,7,https://image.tmdb.org/t/p/w500/tmCoPxSVbVgjWEjGCSshYMPZUmv.jpg,hi,0.0,Flop,5.954242509439325,0
Cheetah,1994,"Action, Drama",0,0,4,135,,5,https://image.tmdb.org/t/p/w500/9kGGhL61gHNesLycQecJ4CoCBZT.jpg,hi,0.0,Flop,5.698970004336019,0
Aag Aur Chingari,1994,Action,0,0,0,133,,1,https://image.tmdb.org/t/p/w500/36ILp2cMlewdRNJUOzSthHQlb4i.jpg,hi,0.0,Flop,5.0,0
Mohra,1994,"Action, Thriller",0,0,40,177,,7,https://image.tmdb.org/t/p/w500/nWAptaCNiTIJtv9cYqfF5E7qm0I.jpg,hi,0.0,Flop,6.6127838567197355,0
Betaaj Badshah,1994,"Action, Drama",0,0,1,0,,4,https://image.tmdb.org/t/p/w500/5aBFvLy7syVxLdAAy3VFyNtC9O.jpg,hi,0.0,Flop,5.301029995663981,0
Hum Aapke Hain Koun..!,1994,"Drama, Romance, Music, Family",0,81653611,119,207,Rajshri Productions,8,https://image.tmdb.org/t/p/w500/v5CutZgZgai1if2U2CPssiig7VW.jpg,hi,0.0,Flop,7.079181246047625,81653611
Anth,1994,Action,0,0,4,0,,6,https://image.tmdb.org/t/p/w500/fhoCMQC9leY8ipwkL5GYUTJzrgZ.jpg,hi,0.0,Flop,5.698970004336019,0
Laadla,1994,"Drama, Romance, Family",0,0,18,169,,3,https://image.tmdb.org/t/p/w500/19gxqTBRBYoWxypSihK0qKMphKd.jpg,hi,0.0,Flop,6.278753600952829,0
Andaz Apna Apna,1994,"Comedy, Romance, Family",0,0,237,160,Vinay Pictures,4,https://image.tmdb.org/t/p/w500/a0GV2V3yif2DbsMCSBrivvSHUWQ.jpg,hi,0.0,Flop,7.376576957056512,0
Raja Babu,1994,"Comedy, Drama, Romance",0,0,22,161,,1,https://image.tmdb.org/t/p/w500/56dEONvFlidzOxZy9c8pOOWDPmQ.jpg,hi,0.0,Flop,6.361727836017593,0
Hum Hain Bemisaal,1994,Unknown,0,0,6,160,,12,https://image.tmdb.org/t/p/w500/RWHDYqI5z4pOkXbTDeXqL29iI9.jpg,hi,0.0,Flop,5.845098040014257,0
Aranyaka,1994,Unknown,0,0,5,90,National Film Development Corporation of India,1,https://image.tmdb.org/t/p/w500/7P8CcSW5KnoSI2hPIaSSFPHWuiP.jpg,hi,0.0,Flop,5.778151250383644,0
Bandit Queen,1994,"Action, Crime, Drama, History",0,399,59,119,"Kaleidoscope Productions, Kaleidoscope Entertainment, Film4 Productions",1,https://image.tmdb.org/t/p/w500/aYJgxlxo0NZvA075d4BelEjsbJA.jpg,hi,0.0,Flop,6.778151250383644,399
Main Khiladi Tu Anari,1994,"Action, Comedy",0,0,42,175,Venus Records & Tapes,9,https://image.tmdb.org/t/p/w500/jEjbBLJOFVY0QDXSiF5vg5zWdOV.jpg,hi,0.0,Flop,6.633468455579586,0
Woh Chokri,1994,Unknown,0,0,3,150,,4,https://image.tmdb.org/t/p/w500/q80Weig0oK0ZGBZMrCQaIU1O1ck.jpg,hi,0.0,Flop,5.6020599913279625,0
Mahakaal,1994,"Horror, Action, Comedy",0,0,9,132,"Cine Films, Prerna Films, Ramsay Productions",2,https://image.tmdb.org/t/p/w500/5zOhkvuFEagEMqccughefrE2sqL.jpg,hi,0.0,Flop,6.0,0
Suhaag,1994,Unknown,0,0,14,160,,10,https://image.tmdb.org/t/p/w500/y47kzea1h3LkzBHTwMEftbiY8eX.jpg,hi,0.0,Flop,6.176091259055681,0
Kabhi Haan Kabhi Naa,1994,"Romance, Comedy, Drama",0,0,60,158,,2,https://image.tmdb.org/t/p/w500/6FtBaFCz3UFFhXyE4JHxQDn43gM.jpg,hi,0.0,Flop,6.785329835010767,0
Aag,1994,"Drama, Action, Mystery",0,0,10,151,Tina Films International ]IN],7,https://image.tmdb.org/t/p/w500/c4z6SwWjrcSM7WwP7WdaOMQRl9H.jpg,hi,0.0,Flop,6.041392685158225,0
Saajan Ka Ghar,1994,Drama,0,0,1,153,,4,https://image.tmdb.org/t/p/w500/eGhRH3y3AN6VvXaMo12KgNsbMrI.jpg,hi,0.0,Flop,5.301029995663981,0
Krantiveer,1994,"Action, Crime, Drama",0,0,13,159,NH Studioz,7,https://image.tmdb.org/t/p/w500/lfVjv2SqiqgCfo0EWwLYjpgTlVu.jpg,hi,0.0,Flop,6.146128035678238,0
Eena Meena Deeka,1994,Comedy,0,0,5,0,,8,https://image.tmdb.org/t/p/w500/Ab1XqLNBOCYNyb0jhHexEPkwNiP.jpg,hi,0.0,Flop,5.778151250383644,0
Ikke Pe Ikka,1994,Unknown,0,0,5,135,,10,https://image.tmdb.org/t/p/w500/on33GoQ6m5qtMAtqg77NzL2VDn7.jpg,hi,0.0,Flop,5.778151250383644,0
Naaraaz,1994,"Drama, Action",0,0,3,125,Vishesh Films,8,https://image.tmdb.org/t/p/w500/oQ8VXYvWwl7vkPAr0MHjZ4mdpyG.jpg,hi,0.0,Flop,5.6020599913279625,0
1942: A Love Story,1994,"Action, Drama, Romance",0,0,27,157,Vidhu Vinod Chopra Productions,4,https://image.tmdb.org/t/p/w500/nWJj37l6rIrpegYGoobLtdHOqV6.jpg,hi,0.0,Flop,6.447158031342219,0
Elaan,1994,"Drama, Action, Thriller, Crime",0,0,9,160,Tridev Arts,1,https://image.tmdb.org/t/p/w500/3ADocVh1ONoFP4uwvwML9UNqrV9.jpg,hi,0.0,Flop,6.0,0
The Cloud Door,1994,"Drama, Romance",0,0,14,29,"WDR, Ziegler Film",9,https://image.tmdb.org/t/p/w500/iOlvgAffA3q3EcBP4ymvmgChaqs.jpg,hi,0.0,Flop,6.176091259055681,0
Brahma,1994,"Drama, Action",0,0,1,0,,9,https://image.tmdb.org/t/p/w500/7HpVI8M8ATk0KLPgyVrgv71dsHU.jpg,hi,0.0,Flop,5.301029995663981,0
Amaanat,1994,"Action, Drama",0,0,3,164,Cinemakers Incorporated,9,https://image.tmdb.org/t/p/w500/8shAeTwDUQZYOxZXtcvcaSIHiep.jpg,hi,0.0,Flop,5.6020599913279625,0
Chaand Kaa Tukdaa,1994,"Action, Crime, Comedy",0,0,6,158,Saawan Kumar Productions,8,https://image.tmdb.org/t/p/w500/kIlH7J35oyoVznbJq4FpcZpLn50.jpg,hi,0.0,Flop,5.845098040014257,0
Dulaara,1994,"Mystery, Crime, Thriller",0,0,3,174,"Shivan Chitrya, Bombay",1,https://image.tmdb.org/t/p/w500/7vkT2kPYQ3aGp5tLDmkH6CqUw1C.jpg,hi,0.0,Flop,5.6020599913279625,0
The Gentleman,1994,"Action, Drama",0,0,2,0,Geetha Arts,11,https://image.tmdb.org/t/p/w500/rHv89mDoWy9SxjPwsiPausnIaqJ.jpg,hi,0.0,Flop,5.477121254719663,0
Gopi Kishan,1994,"Action, Comedy, Drama",0,0,9,163,,12,https://image.tmdb.org/t/p/w500/3God4dbnXk5hp12bvRSXGdL5peh.jpg,hi,0.0,Flop,6.0,0
Khuddar,1994,"Action, Drama",0,0,6,175,,3,https://image.tmdb.org/t/p/w500/wZJvyf34XRvOjORBx60uOTyzN5t.jpg,hi,0.0,Flop,5.845098040014257,0
Jai Maa Vaishno Devi,1994,Unknown,0,0,0,147,,9,https://image.tmdb.org/t/p/w500/z3vSAm241s8mIzLcNzv61ZiZukl.jpg,hi,0.0,Flop,5.0,0
Purush,1994,Drama,0,0,1,128,,12,https://image.tmdb.org/t/p/w500/AsXUleLD7zZVCiE44pXcBjwAHAK.jpg,hi,0.0,Flop,5.301029995663981,0
Triyacharitra,1994,Drama,0,0,3,120,National Film Development Corporation of India,1,https://image.tmdb.org/t/p/w500/n0tjIvB3HoUptDFVQ4ppYOjmhPE.jpg,hi,0.0,Flop,5.6020599913279625,0
Yaar Gaddar,1994,"Crime, Action",0,0,4,147,United Producers,11,https://image.tmdb.org/t/p/w500/teGvKXdzS1Y63jasL9XPnpzJDKN.jpg,hi,0.0,Flop,5.698970004336019,0
Drohkaal,1994,"Drama, Thriller",0,0,8,162,,8,https://image.tmdb.org/t/p/w500/kJBawKOnN2eXLHSmhm6w0G1fzm2.jpg,hi,0.0,Flop,5.954242509439325,0
Pehla Pehla Pyar,1994,"Drama, Romance, Comedy",0,0,4,152,,5,https://image.tmdb.org/t/p/w500/uIIryINnsjVFh38DI0fVTO1Szja.jpg,hi,0.0,Flop,5.698970004336019,0
In Custody,1994,"Drama, Comedy",0,0,5,126,Merchant Ivory Productions,4,https://image.tmdb.org/t/p/w500/7cWaNigVlPm8R9bwgTnWweDK8qt.jpg,hi,0.0,Flop,5.778151250383644,0
Insaniyat,1994,"Action, Crime, Drama",0,747146,4,169,Navjeevan Productions,3,https://image.tmdb.org/t/p/w500/6iw2x2isrSyCq7N19s2NlHXw06j.jpg,hi,0.0,Flop,5.698970004336019,747146
Madam X,1994,"Thriller, Crime",0,0,1,119,,1,https://image.tmdb.org/t/p/w500/wSPmYlEErj7oF49C4rEJxLMuigE.jpg,hi,0.0,Flop,5.301029995663981,0
Udhaar Ki Zindagi,1994,Drama,0,0,1,159,Asht Murti Film Combines,1,https://image.tmdb.org/t/p/w500/glGuC23xKjGFwHplgKWltLlSmd2.jpg,hi,0.0,Flop,5.301029995663981,0
Prem Shakti,1994,"Romance, Action, Drama, Fantasy",0,0,1,140,786 P.K.D. Films,2,https://image.tmdb.org/t/p/w500/1Lbu3XpyGyMfBLKUylbfFBFQQBu.jpg,hi,0.0,Flop,5.301029995663981,0
Khudai,1994,Drama,0,0,0,133,U.K. Films,1,https://image.tmdb.org/t/p/w500/sMH0yWUaHK8gZZ6Dh094WjjzLtc.jpg,hi,0.0,Flop,5.0,0
Tejasvini,1994,Unknown,0,0,2,0,,1,,hi,0.0,Flop,5.477121254719663,0
Salaami,1994,"Action, Adventure",0,0,1,0,,3,https://image.tmdb.org/t/p/w500/hrSB3IK37BkJobaky7rsBxBfAR9.jpg,hi,0.0,Flop,5.301029995663981,0
Zamane Se Kya Darna,1994,"Action, Drama, Romance",0,0,2,172,,1,https://image.tmdb.org/t/p/w500/6LC1BIA17ANl9pb3Mf4Zm71iFSJ.jpg,hi,0.0,Flop,5.477121254719663,0
Stuntman,1994,"Action, Drama, Romance",0,0,0,0,,10,https://image.tmdb.org/t/p/w500/aZL4PsobU2bn1yfoxcqhd5R33lW.jpg,hi,0.0,Flop,5.0,0
Kanoon,1994,"Action, Drama",0,0,6,152,Shiromanee Chitra,4,https://image.tmdb.org/t/p/w500/5oC38p3UxPQ867VCXRPGgf8ln8t.jpg,hi,0.0,Flop,5.845098040014257,0
Madhosh,1994,"Romance, Drama, Music, Action",0,0,2,146,T. V. Films,2,https://image.tmdb.org/t/p/w500/7PPia6kskr0yWSSEMqD2ntRWNyH.jpg,hi,0.0,Flop,5.477121254719663,0
Aao Pyaar Karen,1994,Romance,0,0,3,141,,11,https://image.tmdb.org/t/p/w500/tfTC7LWQ3dzEeSrs0TppKENRq13.jpg,hi,0.0,Flop,5.6020599913279625,0
Vaade Iraade,1994,"Drama, Family, Romance",0,0,0,0,,10,https://image.tmdb.org/t/p/w500/itUjXXCUSBGgfywTJ1v8JpTPiS0.jpg,hi,0.0,Flop,5.0,0
Kranti Kshetra,1994,"Action, Comedy, Drama",0,0,2,127,Disha Art International,8,https://image.tmdb.org/t/p/w500/kuSJTZpTNTzw2czr0rB8MPA4M36.jpg,hi,0.0,Flop,5.477121254719663,0
Aag Aandhi Aur Toofan,1994,"Action, Thriller",0,0,0,119,,12,https://image.tmdb.org/t/p/w500/y3xyQhoylU0ifAlEQwL86nPhZIG.jpg,hi,0.0,Flop,5.0,0
Professor Ki Padosan,1994,Unknown,0,0,0,138,,7,https://image.tmdb.org/t/p/w500/bjxV3dnm4eKGa81pHquF4R9p08m.jpg,hi,0.0,Flop,5.0,0
Madam,1994,"Comedy, Drama",0,0,1,146,,1,https://image.tmdb.org/t/p/w500/fvIIUOLA724q6z9XMNaBkU12x1G.jpg,hi,0.0,Flop,5.301029995663981,0
Mammo,1994,Drama,0,0,6,130,"National Film Development Corporation of India, Doordarshan",6,https://image.tmdb.org/t/p/w500/k9JSLFIpKMApwU1M0HG1xEpmvxn.jpg,hi,0.0,Flop,5.845098040014257,0
Yuhi Kabhi,1994,"Comedy, Drama",0,0,0,0,Komal Pictures,1,https://image.tmdb.org/t/p/w500/f4gdYWDPFsFdLtpnu5suyZnhIfZ.jpg,hi,0.0,Flop,5.0,0
Chauraha,1994,Unknown,0,0,4,162,Revati Productions,4,https://image.tmdb.org/t/p/w500/ffdJRegp5g9AP2YdaqNmVyBv8ud.jpg,hi,0.0,Flop,5.698970004336019,0
Karan,1994,Unknown,0,0,0,140,,10,https://image.tmdb.org/t/p/w500/edgRXXxulD5xqIul25m4QF49RsZ.jpg,hi,0.0,Flop,5.0,0
Beta Ho To Aisa,1994,Drama,0,0,0,160,,10,https://image.tmdb.org/t/p/w500/osFJ1xuKGU7bJrZiMh46BcjY2g4.jpg,hi,0.0,Flop,5.0,0
"Father, Son and Holy War",1994,Documentary,0,0,2,120,Anand Patwardhan,1,https://image.tmdb.org/t/p/w500/fJQvynlgDSzToSDJFZl9Bo9eIb2.jpg,hi,0.0,Flop,5.477121254719663,0
Prem Yog,1994,"Drama, Family",0,0,0,147,Akruti Films International,9,https://image.tmdb.org/t/p/w500/s7dsvU8Kd6HG9qH8Nfpprh7HOxO.jpg,hi,0.0,Flop,5.0,0
Aa Gale Lag Jaa,1994,Romance,0,0,4,158,,7,https://image.tmdb.org/t/p/w500/1fpJ9f4Bh5GQJufl1tFpjBbDnCk.jpg,hi,0.0,Flop,5.698970004336019,0
Gangapur Ki Geeta,1994,Unknown,0,0,0,123,,1,https://image.tmdb.org/t/p/w500/piueVHXjzx2EuhlZvWv22VLfNyF.jpg,hi,0.0,Flop,5.0,0
Janta Ki Adalat,1994,"Action, Drama, Romance",25,0,3,125,BMB Combines,7,https://image.tmdb.org/t/p/w500/vtPjiJ9GtZV5XL7FV4dCUXkA5CJ.jpg,hi,-1.0,Flop,5.6020599913279625,-25
Teesra Kaun?,1994,"Thriller, Mystery",0,0,2,156,N.N Sippy Productions,12,https://image.tmdb.org/t/p/w500/b63IiHMdDV6YasCkKxtSjcqn4kR.jpg,hi,0.0,Flop,5.477121254719663,0
Gangster,1994,"Action, Drama, Thriller",0,0,1,170,,5,https://image.tmdb.org/t/p/w500/npV1DpQi1pbhfYrcJMmX2DhQ6qT.jpg,hi,0.0,Flop,5.301029995663981,0
Ab To Aaja Saajan Mere,1994,"Drama, Romance",0,0,0,127,,1,https://image.tmdb.org/t/p/w500/l8Es40SSyE15AshdpAC3mAYuDDV.jpg,hi,0.0,Flop,5.0,0
Ekka Raja Rani,1994,Unknown,0,0,2,0,,1,https://image.tmdb.org/t/p/w500/ouUOU0Uc6ix9rqcnsHC2TuvOApm.jpg,hi,0.0,Flop,5.477121254719663,0
Air,1994,Unknown,0,0,0,59,,1,https://image.tmdb.org/t/p/w500/9s08vWWAUXhnLVPU5cHdZOh13wl.jpg,hi,0.0,Flop,5.0,0
Insaaf Apne Lahoo Se,1994,Unknown,0,0,0,140,,3,https://image.tmdb.org/t/p/w500/sK2qkUv6xpEbPlfxayiRkbmJEj8.jpg,hi,0.0,Flop,5.0,0
Hanste Khelte,1994,"Comedy, Fantasy",0,0,0,145,,1,https://image.tmdb.org/t/p/w500/2EzDV7Fuiv83JOElznt5nMn9sqR.jpg,hi,0.0,Flop,5.0,0
Zid,1994,"Drama, Romance",0,0,0,129,Prathima Films,1,https://image.tmdb.org/t/p/w500/xRovWySNGxGhmvk6Ef2o5xnsSki.jpg,hi,0.0,Flop,5.0,0
Rakhwale,1994,Unknown,0,0,1,135,,9,https://image.tmdb.org/t/p/w500/hgo4C1prxhSXgUwAMLn1zlCdBv6.jpg,hi,0.0,Flop,5.301029995663981,0
The Travelling Song,1994,Documentary,0,0,0,47,Nandan Kudhyadi Productions,6,https://image.tmdb.org/t/p/w500/obmu4e8gKz2AgeKaEoSDRjvhJt8.jpg,hi,0.0,Flop,5.0,0
Fearless: The Hunterwali Story,1994,Documentary,0,0,0,62,,2,https://image.tmdb.org/t/p/w500/dDoOKdvyUnLGtwPtN6bTvcSwi2a.jpg,hi,0.0,Flop,5.0,0
Baali Umar Ko Salaam,1994,"Romance, Comedy, Drama",0,0,0,138,,2,,hi,0.0,Flop,5.0,0
Dilbar,1994,"Drama, Romance",0,0,1,180,,6,https://image.tmdb.org/t/p/w500/z5VD1JByzdZSVldXaNRhicmy8Tc.jpg,hi,0.0,Flop,5.301029995663981,0
Pyar Ka Rog,1994,"Comedy, Drama, Romance",0,0,0,0,,3,https://image.tmdb.org/t/p/w500/dgyEWuFXcetcflQ7fPsBupTaYao.jpg,hi,0.0,Flop,5.0,0
Dilwale Dulhania Le Jayenge,1995,"Comedy, Drama, Romance",13200000,100000000,4558,190,Yash Raj Films,10,https://image.tmdb.org/t/p/w500/2CAL2433ZeIihfX1Hb2139CX0pW.jpg,hi,6.575757575757576,Hit,8.658869592201963,86800000
Mohini,1995,"Drama, Thriller",0,0,0,154,Zee Telefilms,1,https://image.tmdb.org/t/p/w500/yuGWLOPlrwpIIiGNUlKzpqS0afm.jpg,hi,0.0,Flop,5.0,0
Raghuveer,1995,Action,0,0,3,151,,5,https://image.tmdb.org/t/p/w500/4ZueA4Sbr1bo73NbTucr4N84u2q.jpg,hi,0.0,Flop,5.6020599913279625,0
Yaraana,1995,"Action, Drama, Music",0,0,4,125,,10,https://image.tmdb.org/t/p/w500/sVlereCkAGox3dxo4NZdun0QNGa.jpg,hi,0.0,Flop,5.698970004336019,0
Veer,1995,Action,0,0,0,0,,9,https://image.tmdb.org/t/p/w500/7E2ljyChT9SEW2YPSIj6uDEZevn.jpg,hi,0.0,Flop,5.0,0
Incomplete,1995,Unknown,0,0,0,90,,10,https://image.tmdb.org/t/p/w500/nQ1qepqdoPj0YNcbAxSMQM7SMJR.jpg,hi,0.0,Flop,5.0,0
Teenmoti,1995,Action,0,0,0,137,,3,,hi,0.0,Flop,5.0,0
Gunehgar,1995,"Action, Thriller",0,0,0,145,,1,https://image.tmdb.org/t/p/w500/toTPTisRalSxV1KX2MRBqsJP4n2.jpg,hi,0.0,Flop,5.0,0
Fauji,1995,Unknown,0,0,0,0,,10,https://image.tmdb.org/t/p/w500/otYJL1su9ZKyQrbdVlp9QVp0nft.jpg,hi,0.0,Flop,5.0,0
Aatank Hi Aatank,1995,"Action, Crime, Drama",0,0,6,155,,8,https://image.tmdb.org/t/p/w500/k4ir7dOqBUQvxyG66MaJOwBPRia.jpg,hi,0.0,Flop,5.845098040014257,0
Karan Arjun,1995,"Action, Thriller",1850000,16540000,113,175,Film Kraft,1,https://image.tmdb.org/t/p/w500/uYhjsC9gCKhxiG2enkCJgdLOXjB.jpg,hi,7.940540540540541,Hit,7.056904851336473,14690000
